working on SERVER_NAME,Status,LOGIN_NAME,JOB_NAME,IS_ENABLED,LastRun,JOB_ID,DESCRIPTION,DATE_CREATED,DATE_MODIFIED,DATABASE NAME
SERVER_NAME,Status,LOGIN_NAME,JOB_NAME,IS_ENABLED,LastRun,JOB_ID,DESCRIPTION,DATE_CREATED,DATE_MODIFIED,DATABASE NAME
PDMSQL10,Success,DM\svc_dbmaint,Weekly - CheckDB.Subplan_1,Yes,10/22/2017 17:00,b6eaca92-869e-4617-bce4-f0348dc6ae66,No description available.,7/24/2015 15:35,10/24/2016 9:43,master
working on PDMSQL12,Success,sa,syspolicy_purge_history,Yes,10/23/2017 2:00,713e9536-e231-4fe1-918a-12fc1679cc35,No description available.,6/3/2010 11:49,6/3/2010 11:49,master
PDMSQL12,Success,sa,syspolicy_purge_history,Yes,10/23/2017 2:00,713e9536-e231-4fe1-918a-12fc1679cc35,No description available.,6/3/2010 11:49,6/3/2010 11:49,master
working on PDMSQL12,Success,DM\svc_dbmaint,daily_Statistics_Maintenance.Subplan_1,Yes,10/23/2017 5:00,abf6f3e0-aad8-42bb-87c6-22c7609ab59c,No description available.,3/21/2016 12:22,10/21/2016 9:10,master
PDMSQL12,Success,DM\svc_dbmaint,daily_Statistics_Maintenance.Subplan_1,Yes,10/23/2017 5:00,abf6f3e0-aad8-42bb-87c6-22c7609ab59c,No description available.,3/21/2016 12:22,10/21/2016 9:10,master
working on PDMSQL12,Success,DM\svc_dbmaint,Integrity Check User databases.Subplan_1,Yes,10/23/2017 5:00,aa3cd1b9-4a80-469c-bf6c-3cc94c3e7df9,No description available.,10/2/2013 12:59,5/9/2016 8:54,master
PDMSQL12,Success,DM\svc_dbmaint,Integrity Check User databases.Subplan_1,Yes,10/23/2017 5:00,aa3cd1b9-4a80-469c-bf6c-3cc94c3e7df9,No description available.,10/2/2013 12:59,5/9/2016 8:54,master
working on PDMSQL12,Failed,DM\Dataware,Long_io_monitor_eventvwr.vbs,No,4/13/2015 15:40,0bfb08fa-23af-41b1-85ab-5314f2af1f8d,C:\Program Files (x86)\Microsoft SQL Server\scripts\monitoring\Long_io_monitor_eventvwr.vbs.  Job monitors long io from eventvwr.  The goal is to coorelate these to the disk subsystem to determine if it is an issue or if there is an app causing it to be an issue.,8/16/2012 7:55,4/13/2015 15:53,master
PDMSQL12,Failed,DM\Dataware,Long_io_monitor_eventvwr.vbs,No,4/13/2015 15:40,0bfb08fa-23af-41b1-85ab-5314f2af1f8d,C:\Program Files (x86)\Microsoft SQL Server\scripts\monitoring\Long_io_monitor_eventvwr.vbs.  Job monitors long io from eventvwr.  The goal is to coorelate these to the disk subsystem to determine if it is an issue or if there is an app causing it to be an issue.,8/16/2012 7:55,4/13/2015 15:53,master
working on PDMSQL12,Success,DM\Dataware,Long_io_monitor_eventvwr.vbs,No,4/11/2015 12:15,0bfb08fa-23af-41b1-85ab-5314f2af1f8d,C:\Program Files (x86)\Microsoft SQL Server\scripts\monitoring\Long_io_monitor_eventvwr.vbs.  Job monitors long io from eventvwr.  The goal is to coorelate these to the disk subsystem to determine if it is an issue or if there is an app causing it to be an issue.,8/16/2012 7:55,4/13/2015 15:53,master
PDMSQL12,Success,DM\Dataware,Long_io_monitor_eventvwr.vbs,No,4/11/2015 12:15,0bfb08fa-23af-41b1-85ab-5314f2af1f8d,C:\Program Files (x86)\Microsoft SQL Server\scripts\monitoring\Long_io_monitor_eventvwr.vbs.  Job monitors long io from eventvwr.  The goal is to coorelate these to the disk subsystem to determine if it is an issue or if there is an app causing it to be an issue.,8/16/2012 7:55,4/13/2015 15:53,master
working on PDMSQL12,Never Ran,sa,Output File Cleanup,Yes,,6e3a9bce-46ad-42e6-a84e-60c6a521cae6,Source: https://ola.hallengren.com,2/16/2015 10:49,2/16/2015 10:49,master
PDMSQL12,Never Ran,sa,Output File Cleanup,Yes,,6e3a9bce-46ad-42e6-a84e-60c6a521cae6,Source: https://ola.hallengren.com,2/16/2015 10:49,2/16/2015 10:49,master
working on PDMSQL12,Never Ran,sa,DatabaseIntegrityCheck - USER_DATABASES,Yes,,ee29a503-9b73-40f8-8ad7-6664949a724b,Source: https://ola.hallengren.com,2/16/2015 10:49,2/16/2015 10:49,master
PDMSQL12,Never Ran,sa,DatabaseIntegrityCheck - USER_DATABASES,Yes,,ee29a503-9b73-40f8-8ad7-6664949a724b,Source: https://ola.hallengren.com,2/16/2015 10:49,2/16/2015 10:49,master
working on PDMSQL12,Never Ran,sa,CommandLog Cleanup,Yes,,a3f2fec1-0315-4a31-86c3-94b3158e750c,Source: https://ola.hallengren.com,2/16/2015 10:49,2/16/2015 10:49,master
PDMSQL12,Never Ran,sa,CommandLog Cleanup,Yes,,a3f2fec1-0315-4a31-86c3-94b3158e750c,Source: https://ola.hallengren.com,2/16/2015 10:49,2/16/2015 10:49,master
working on PDMSQL12,Success,DM\Dataware,Weekly_UserDB_maintenance.Weekly_UserDB_maintenance,Yes,10/22/2017 3:00,04d5b1af-40e8-4a61-8f03-a5920393e412,,6/24/2010 9:23,3/21/2016 12:20,master
PDMSQL12,Success,DM\Dataware,Weekly_UserDB_maintenance.Weekly_UserDB_maintenance,Yes,10/22/2017 3:00,04d5b1af-40e8-4a61-8f03-a5920393e412,,6/24/2010 9:23,3/21/2016 12:20,master
working on PDMSQL12,Never Ran,sa,sp_delete_backuphistory,Yes,,459c6436-23d4-4fca-b38e-cfa944de6bf9,Source: https://ola.hallengren.com,2/16/2015 10:49,2/16/2015 10:49,master
PDMSQL12,Never Ran,sa,sp_delete_backuphistory,Yes,,459c6436-23d4-4fca-b38e-cfa944de6bf9,Source: https://ola.hallengren.com,2/16/2015 10:49,2/16/2015 10:49,master
working on PDMSQL12,Never Ran,sa,DatabaseIntegrityCheck - SYSTEM_DATABASES,Yes,,15a2b630-0d7c-4259-b6a9-dc972054c16b,Source: https://ola.hallengren.com,2/16/2015 10:49,2/16/2015 10:49,master
PDMSQL12,Never Ran,sa,DatabaseIntegrityCheck - SYSTEM_DATABASES,Yes,,15a2b630-0d7c-4259-b6a9-dc972054c16b,Source: https://ola.hallengren.com,2/16/2015 10:49,2/16/2015 10:49,master
working on PDMSQL12,Never Ran,sa,sp_purge_jobhistory,Yes,,525a1edb-94db-4b0b-a5d9-ddb01c905a6e,Source: https://ola.hallengren.com,2/16/2015 10:49,2/16/2015 10:49,master
PDMSQL12,Never Ran,sa,sp_purge_jobhistory,Yes,,525a1edb-94db-4b0b-a5d9-ddb01c905a6e,Source: https://ola.hallengren.com,2/16/2015 10:49,2/16/2015 10:49,master
working on PDMSQL10,Success,DM\svc_dbmaint,Daily - Index & Statistics Before EOD Maintenance.Subplan_1,Yes,10/22/2017 22:30,62b3eaa1-b25d-494b-a723-c63d486a85e6,No description available.,8/9/2016 17:35,8/9/2016 17:36,master
PDMSQL10,Success,DM\svc_dbmaint,Daily - Index & Statistics Before EOD Maintenance.Subplan_1,Yes,10/22/2017 22:30,62b3eaa1-b25d-494b-a723-c63d486a85e6,No description available.,8/9/2016 17:35,8/9/2016 17:36,master
working on PDMSQL13,Success,sa,syspolicy_purge_history,Yes,7/16/2017 2:00,ae6716d8-1821-4a66-aee1-28a7771fc2ac,No description available.,2/13/2016 13:57,2/13/2016 13:57,master
PDMSQL13,Success,sa,syspolicy_purge_history,Yes,7/16/2017 2:00,ae6716d8-1821-4a66-aee1-28a7771fc2ac,No description available.,2/13/2016 13:57,2/13/2016 13:57,master
working on PDMSQL14,Never Ran,sa,sp_delete_backuphistory,Yes,,c36783ea-7ea5-487f-86be-17fcd03aa46c,Source: https://ola.hallengren.com,3/3/2016 15:32,3/3/2016 15:32,master
PDMSQL14,Never Ran,sa,sp_delete_backuphistory,Yes,,c36783ea-7ea5-487f-86be-17fcd03aa46c,Source: https://ola.hallengren.com,3/3/2016 15:32,3/3/2016 15:32,master
working on PDMSQL14,Success,DM\svc_dbmaint,daily_Statistics_Maintenance.Subplan_1,Yes,10/23/2017 4:30,2ad7a858-277d-4067-93ea-3b2afe017949,No description available.,5/9/2016 8:56,10/21/2016 9:15,master
PDMSQL14,Success,DM\svc_dbmaint,daily_Statistics_Maintenance.Subplan_1,Yes,10/23/2017 4:30,2ad7a858-277d-4067-93ea-3b2afe017949,No description available.,5/9/2016 8:56,10/21/2016 9:15,master
working on PDMSQL14,Success,sa,syspolicy_purge_history,Yes,10/23/2017 2:00,8bee2e62-cf1f-41c8-8eaf-711d877e0f58,No description available.,8/17/2015 9:21,8/17/2015 9:21,master
PDMSQL14,Success,sa,syspolicy_purge_history,Yes,10/23/2017 2:00,8bee2e62-cf1f-41c8-8eaf-711d877e0f58,No description available.,8/17/2015 9:21,8/17/2015 9:21,master
working on PDMSQL14,Never Ran,sa,CommandLog Cleanup,Yes,,9a91562b-7227-41d1-bfba-9b15ec1931fa,Source: https://ola.hallengren.com,3/3/2016 15:32,10/2/2017 11:46,master
PDMSQL14,Never Ran,sa,CommandLog Cleanup,Yes,,9a91562b-7227-41d1-bfba-9b15ec1931fa,Source: https://ola.hallengren.com,3/3/2016 15:32,10/2/2017 11:46,master
working on PDMSQL14,Never Ran,sa,sp_purge_jobhistory,Yes,,e8bc8f1c-3db8-4746-a5d3-c4c130a02cc0,Source: https://ola.hallengren.com,3/3/2016 15:32,3/3/2016 15:32,master
PDMSQL14,Never Ran,sa,sp_purge_jobhistory,Yes,,e8bc8f1c-3db8-4746-a5d3-c4c130a02cc0,Source: https://ola.hallengren.com,3/3/2016 15:32,3/3/2016 15:32,master
working on PDMSQL12,Never Ran,sa,IndexOptimize - USER_DATABASES,Yes,,dc2d362f-b7b9-4df5-9cf5-e081d5cc6e9c,Source: https://ola.hallengren.com,2/16/2015 10:49,2/16/2015 10:49,master
PDMSQL12,Never Ran,sa,IndexOptimize - USER_DATABASES,Yes,,dc2d362f-b7b9-4df5-9cf5-e081d5cc6e9c,Source: https://ola.hallengren.com,2/16/2015 10:49,2/16/2015 10:49,master
working on PDMSQL14,Never Ran,sa,Output File Cleanup,Yes,,99fc5741-48d1-456a-bc78-dfa16188b2fc,Source: https://ola.hallengren.com,3/3/2016 15:32,3/3/2016 15:32,master
PDMSQL14,Never Ran,sa,Output File Cleanup,Yes,,99fc5741-48d1-456a-bc78-dfa16188b2fc,Source: https://ola.hallengren.com,3/3/2016 15:32,3/3/2016 15:32,master
working on PDMSQL14,Success,DM\svc_dbmaint,Weekly_UserDB_maintenance.Subplan_1,Yes,10/22/2017 5:00,9ab1f2cf-a80e-474e-b146-f5eea84983ca,No description available.,3/3/2016 15:36,3/3/2017 10:33,master
PDMSQL14,Success,DM\svc_dbmaint,Weekly_UserDB_maintenance.Subplan_1,Yes,10/22/2017 5:00,9ab1f2cf-a80e-474e-b146-f5eea84983ca,No description available.,3/3/2016 15:36,3/3/2017 10:33,master
working on PDMSSIS01,Success,sa,syspolicy_purge_history,Yes,10/23/2017 2:00,2d288d6b-5a0c-4a4b-9b3c-4cd5d02467a8,No description available.,1/28/2016 14:31,1/28/2016 14:31,master
PDMSSIS01,Success,sa,syspolicy_purge_history,Yes,10/23/2017 2:00,2d288d6b-5a0c-4a4b-9b3c-4cd5d02467a8,No description available.,1/28/2016 14:31,1/28/2016 14:31,master
working on PDMSSIS01,Success,##MS_SSISServerCleanupJobLogin##,SSIS Server Maintenance Job,Yes,10/23/2017 0:00,367c0a06-d49f-4e32-9c42-50c30d291039,Runs every day. The job removes operation records from the database that are outside the retention window and maintains a maximum number of versions per project.,1/29/2016 13:29,12/10/2016 16:18,master
PDMSSIS01,Success,##MS_SSISServerCleanupJobLogin##,SSIS Server Maintenance Job,Yes,10/23/2017 0:00,367c0a06-d49f-4e32-9c42-50c30d291039,Runs every day. The job removes operation records from the database that are outside the retention window and maintains a maximum number of versions per project.,1/29/2016 13:29,12/10/2016 16:18,master
working on PDMSSIS02,Success,##MS_SSISServerCleanupJobLogin##,SSIS Server Maintenance Job,Yes,10/23/2017 0:00,051e3c60-46ae-40c9-854d-5243b66b17f4,Runs every day. The job removes operation records from the database that are outside the retention window and maintains a maximum number of versions per project.,2/28/2017 10:28,2/28/2017 10:28,master
PDMSSIS02,Success,##MS_SSISServerCleanupJobLogin##,SSIS Server Maintenance Job,Yes,10/23/2017 0:00,051e3c60-46ae-40c9-854d-5243b66b17f4,Runs every day. The job removes operation records from the database that are outside the retention window and maintains a maximum number of versions per project.,2/28/2017 10:28,2/28/2017 10:28,master
working on PDMSSIS02,Success,sa,syspolicy_purge_history,Yes,10/23/2017 2:00,ad50d4a6-db00-45b6-967e-748c50a68092,No description available.,2/28/2017 9:55,2/28/2017 9:55,master
PDMSSIS02,Success,sa,syspolicy_purge_history,Yes,10/23/2017 2:00,ad50d4a6-db00-45b6-967e-748c50a68092,No description available.,2/28/2017 9:55,2/28/2017 9:55,master
working on PDMSSRS04,Success,sa,syspolicy_purge_history,Yes,10/23/2017 2:00,345de54d-0783-4e33-8fe4-33d6e7712714,No description available.,11/4/2016 10:35,11/4/2016 10:36,master
PDMSSRS04,Success,sa,syspolicy_purge_history,Yes,10/23/2017 2:00,345de54d-0783-4e33-8fe4-33d6e7712714,No description available.,11/4/2016 10:35,11/4/2016 10:36,master
working on PDMSSRS04,Success,NT AUTHORITY\NETWORK SERVICE,B2A84359-FC6B-4726-9BB4-32009160419B,Yes,10/23/2017 8:53,25391cd7-a40d-4f8e-af8f-c80ea248b3d6,This job is owned by a report server process. Modifying this job could result in database incompatibilities. Use Report Manager or Management Studio to update this job.,11/14/2016 8:51,11/14/2016 8:51,master
PDMSSRS04,Success,NT AUTHORITY\NETWORK SERVICE,B2A84359-FC6B-4726-9BB4-32009160419B,Yes,10/23/2017 8:53,25391cd7-a40d-4f8e-af8f-c80ea248b3d6,This job is owned by a report server process. Modifying this job could result in database incompatibilities. Use Report Manager or Management Studio to update this job.,11/14/2016 8:51,11/14/2016 8:51,master
working on PFOGSQL01,Success,sa,syspolicy_purge_history,Yes,10/23/2017 2:00,d83fff06-8226-4e3d-a427-b8b558b9c63d,No description available.,2/13/2016 14:26,2/13/2016 14:26,master
PFOGSQL01,Success,sa,syspolicy_purge_history,Yes,10/23/2017 2:00,d83fff06-8226-4e3d-a427-b8b558b9c63d,No description available.,2/13/2016 14:26,2/13/2016 14:26,master
working on PQRMSQL11,Success,DM\svc_dbmaint,weekly_UserDB_maintenance.Subplan_1,Yes,10/22/2017 0:00,f4f67867-ae3f-4595-a461-0d816ef4504b,No description available.,3/21/2016 12:14,2/1/2017 16:45,master
PQRMSQL11,Success,DM\svc_dbmaint,weekly_UserDB_maintenance.Subplan_1,Yes,10/22/2017 0:00,f4f67867-ae3f-4595-a461-0d816ef4504b,No description available.,3/21/2016 12:14,2/1/2017 16:45,master
working on PQRMSQL11,Never Ran,sa,sp_purge_jobhistory,Yes,,131ed7ef-155f-40ed-a303-db45f0831dc6,Source: https://ola.hallengren.com,2/5/2016 12:20,2/5/2016 12:20,master
PQRMSQL11,Never Ran,sa,sp_purge_jobhistory,Yes,,131ed7ef-155f-40ed-a303-db45f0831dc6,Source: https://ola.hallengren.com,2/5/2016 12:20,2/5/2016 12:20,master
working on PQRMSQL11,Never Ran,sa,Output File Cleanup,Yes,,380fb865-21a2-4d8e-85fa-3ef08ab3ee25,Source: https://ola.hallengren.com,2/5/2016 12:20,2/5/2016 12:20,master
PQRMSQL11,Never Ran,sa,Output File Cleanup,Yes,,380fb865-21a2-4d8e-85fa-3ef08ab3ee25,Source: https://ola.hallengren.com,2/5/2016 12:20,2/5/2016 12:20,master
working on PDMSQL14,Never Ran,DM\svc_dbmaint,IndexOptimize - USER_DATABASES,Yes,,c20fd8ee-473f-4b8f-8f35-d747762d5444,Source: https://ola.hallengren.com,3/3/2016 15:32,3/3/2017 10:10,master
PDMSQL14,Never Ran,DM\svc_dbmaint,IndexOptimize - USER_DATABASES,Yes,,c20fd8ee-473f-4b8f-8f35-d747762d5444,Source: https://ola.hallengren.com,3/3/2016 15:32,3/3/2017 10:10,master
working on PQRMSQL11,Never Ran,sa,sp_delete_backuphistory,Yes,,34ba7f6d-6951-4b7f-954b-6bd271585cf4,Source: https://ola.hallengren.com,2/5/2016 12:20,2/5/2016 12:20,master
PQRMSQL11,Never Ran,sa,sp_delete_backuphistory,Yes,,34ba7f6d-6951-4b7f-954b-6bd271585cf4,Source: https://ola.hallengren.com,2/5/2016 12:20,2/5/2016 12:20,master
working on PQRMSQL11,Failed,DM\svc_dbmaint,weekly_UserDB_maintenance.Subplan_1,Yes,9/24/2017 0:00,f4f67867-ae3f-4595-a461-0d816ef4504b,No description available.,3/21/2016 12:14,2/1/2017 16:45,master
PQRMSQL11,Failed,DM\svc_dbmaint,weekly_UserDB_maintenance.Subplan_1,Yes,9/24/2017 0:00,f4f67867-ae3f-4595-a461-0d816ef4504b,No description available.,3/21/2016 12:14,2/1/2017 16:45,master
working on PQRMSQL11,Never Ran,sa,CommandLog Cleanup,Yes,,3eb50059-3384-4efd-9a7d-274ede0da354,Source: https://ola.hallengren.com,2/5/2016 12:20,2/5/2016 12:20,master
PQRMSQL11,Never Ran,sa,CommandLog Cleanup,Yes,,3eb50059-3384-4efd-9a7d-274ede0da354,Source: https://ola.hallengren.com,2/5/2016 12:20,2/5/2016 12:20,master
working on PQRMSQL11,Success,sa,syspolicy_purge_history,Yes,10/23/2017 2:00,b85e9e43-a254-462f-bbef-dbb149ae5a4f,No description available.,11/10/2015 17:02,11/10/2015 17:02,master
PQRMSQL11,Success,sa,syspolicy_purge_history,Yes,10/23/2017 2:00,b85e9e43-a254-462f-bbef-dbb149ae5a4f,No description available.,11/10/2015 17:02,11/10/2015 17:02,master
working on PSHAREPSQL02,Success,sa,syspolicy_purge_history,Yes,7/16/2017 2:00,e949ee33-f989-448b-839b-f9324fadb51c,No description available.,11/8/2016 10:03,11/8/2016 10:03,master
PSHAREPSQL02,Success,sa,syspolicy_purge_history,Yes,7/16/2017 2:00,e949ee33-f989-448b-839b-f9324fadb51c,No description available.,11/8/2016 10:03,11/8/2016 10:03,master
working on PVMSQL04,Success,vmsrvc,Topn past day VIEW_VIM_VCDB,Yes,10/23/2017 11:10,84ae5e19-2d0d-4445-a309-13242c7df8b6,This job is to maintain topn processing of daily stats,8/29/2017 14:10,9/7/2017 14:23,PROD_VIM_VCDB
PVMSQL04,Success,vmsrvc,Topn past day VIEW_VIM_VCDB,Yes,10/23/2017 11:10,84ae5e19-2d0d-4445-a309-13242c7df8b6,This job is to maintain topn processing of daily stats,8/29/2017 14:10,9/7/2017 14:23,PROD_VIM_VCDB
working on PVMSQL04,Success,vmsrvc,Topn past year INF_VIM_VCDB,Yes,10/23/2017 2:30,0746b050-56dd-46ef-9730-1b656edef81a,This job is to maintain topn processing of yearly stats,10/8/2016 10:09,10/8/2016 10:09,PROD_VIM_VCDB
PVMSQL04,Success,vmsrvc,Topn past year INF_VIM_VCDB,Yes,10/23/2017 2:30,0746b050-56dd-46ef-9730-1b656edef81a,This job is to maintain topn processing of yearly stats,10/8/2016 10:09,10/8/2016 10:09,PROD_VIM_VCDB
working on PVMSQL04,Success,vmsrvc,Past Week stats rollupVIEW_VIM_VCDB,Yes,10/23/2017 9:45,5bb9943d-2de1-4dab-8593-239534395944,This job is to roll up past week stats and should run every 2 hours,8/29/2017 12:15,9/7/2017 14:22,PROD_VIM_VCDB
PVMSQL04,Success,vmsrvc,Past Week stats rollupVIEW_VIM_VCDB,Yes,10/23/2017 9:45,5bb9943d-2de1-4dab-8593-239534395944,This job is to roll up past week stats and should run every 2 hours,8/29/2017 12:15,9/7/2017 14:22,PROD_VIM_VCDB
working on PVMSQL04,Success,DM\svc_dbmaint,VMWare Database Backup Maintenance.VMWare_Database_Maintenance,Yes,10/23/2017 0:00,646cc667-ac6b-4c1d-a635-2d5d7f1eda4a,No description available.,10/25/2016 9:58,10/10/2017 12:00,master
PVMSQL04,Success,DM\svc_dbmaint,VMWare Database Backup Maintenance.VMWare_Database_Maintenance,Yes,10/23/2017 0:00,646cc667-ac6b-4c1d-a635-2d5d7f1eda4a,No description available.,10/25/2016 9:58,10/10/2017 12:00,master
working on PVMSQL04,Success,vmsrvc,Topn past week PROD_VIM_VCDB,Yes,10/23/2017 10:55,3b1e0289-d504-41b2-821f-34cee257ccdd,This job is to maintain topn processing of weekly stats,9/23/2016 12:09,9/23/2016 12:09,PROD_VIM_VCDB
PVMSQL04,Success,vmsrvc,Topn past week PROD_VIM_VCDB,Yes,10/23/2017 10:55,3b1e0289-d504-41b2-821f-34cee257ccdd,This job is to maintain topn processing of weekly stats,9/23/2016 12:09,9/23/2016 12:09,PROD_VIM_VCDB
working on PVMSQL04,Success,vmsrvc,Topn past month INF_VIM_VCDB,Yes,10/23/2017 9:45,5e99711b-276d-4b8a-96b6-35c2de7fdac3,This job is to maintain topn processing of monthly stats,10/8/2016 10:09,10/8/2016 10:09,PROD_VIM_VCDB
PVMSQL04,Success,vmsrvc,Topn past month INF_VIM_VCDB,Yes,10/23/2017 9:45,5e99711b-276d-4b8a-96b6-35c2de7fdac3,This job is to maintain topn processing of monthly stats,10/8/2016 10:09,10/8/2016 10:09,PROD_VIM_VCDB
working on PVMSQL04,Success,vmsrvc,Topn past year PROD_VIM_VCDB,Yes,10/23/2017 2:30,bd533af8-ae19-4520-a27a-394400b784de,This job is to maintain topn processing of yearly stats,9/23/2016 12:09,9/23/2016 12:09,PROD_VIM_VCDB
PVMSQL04,Success,vmsrvc,Topn past year PROD_VIM_VCDB,Yes,10/23/2017 2:30,bd533af8-ae19-4520-a27a-394400b784de,This job is to maintain topn processing of yearly stats,9/23/2016 12:09,9/23/2016 12:09,PROD_VIM_VCDB
working on PVMSQL04,Success,vmsrvc,Event Task Cleanup INF_VIM_VCDB,Yes,10/23/2017 7:30,fb87c864-9af1-4b1e-8fef-3c38564bcfe8,This job is to clean up old Events and Tasks,10/8/2016 10:09,10/8/2016 10:09,PROD_VIM_VCDB
PVMSQL04,Success,vmsrvc,Event Task Cleanup INF_VIM_VCDB,Yes,10/23/2017 7:30,fb87c864-9af1-4b1e-8fef-3c38564bcfe8,This job is to clean up old Events and Tasks,10/8/2016 10:09,10/8/2016 10:09,PROD_VIM_VCDB
working on PVMSQL04,Success,vmsrvc,Event Task Cleanup VIEW_VIM_VCDB,Yes,10/23/2017 7:30,e2370421-7b04-4f8a-b60d-588e2ad23feb,This job is to clean up old Events and Tasks,8/29/2017 12:16,9/7/2017 14:21,PROD_VIM_VCDB
PVMSQL04,Success,vmsrvc,Event Task Cleanup VIEW_VIM_VCDB,Yes,10/23/2017 7:30,e2370421-7b04-4f8a-b60d-588e2ad23feb,This job is to clean up old Events and Tasks,8/29/2017 12:16,9/7/2017 14:21,PROD_VIM_VCDB
working on PVMSQL04,Success,vmsrvc,Past Week stats rollupPROD_VIM_VCDB,Yes,10/23/2017 9:45,2a55b4c3-29df-4136-bd3a-59c609a63d47,This job is to roll up past week stats and should run every 2 hours,9/23/2016 12:09,9/23/2016 12:09,PROD_VIM_VCDB
PVMSQL04,Success,vmsrvc,Past Week stats rollupPROD_VIM_VCDB,Yes,10/23/2017 9:45,2a55b4c3-29df-4136-bd3a-59c609a63d47,This job is to roll up past week stats and should run every 2 hours,9/23/2016 12:09,9/23/2016 12:09,PROD_VIM_VCDB
working on PVMSQL04,Success,vmsrvc,Past Day stats rollupPROD_VIM_VCDB,Yes,10/23/2017 11:00,a7a34a44-923a-456f-b086-6bef26468fd9,This job is to roll up 5 min stats and should run every 30 mins,9/23/2016 12:09,9/23/2016 12:09,PROD_VIM_VCDB
PVMSQL04,Success,vmsrvc,Past Day stats rollupPROD_VIM_VCDB,Yes,10/23/2017 11:00,a7a34a44-923a-456f-b086-6bef26468fd9,This job is to roll up 5 min stats and should run every 30 mins,9/23/2016 12:09,9/23/2016 12:09,PROD_VIM_VCDB
working on PVMSQL04,Success,vmsrvc,Topn past month VIEW_VIM_VCDB,Yes,10/23/2017 9:45,4265a720-0ff3-4c0f-a5d0-73eb5453bb91,This job is to maintain topn processing of monthly stats,8/29/2017 14:10,9/7/2017 14:23,PROD_VIM_VCDB
PVMSQL04,Success,vmsrvc,Topn past month VIEW_VIM_VCDB,Yes,10/23/2017 9:45,4265a720-0ff3-4c0f-a5d0-73eb5453bb91,This job is to maintain topn processing of monthly stats,8/29/2017 14:10,9/7/2017 14:23,PROD_VIM_VCDB
working on PVMSQL04,Success,vmsrvc,Process Performance Data INF_VIM_VCDB,Yes,10/23/2017 11:00,25e9d0eb-a792-4691-bb64-795bdc27088c,This job is to collect DB performance counters and should run on every 30 min,10/8/2016 10:09,10/8/2016 10:09,PROD_VIM_VCDB
PVMSQL04,Success,vmsrvc,Process Performance Data INF_VIM_VCDB,Yes,10/23/2017 11:00,25e9d0eb-a792-4691-bb64-795bdc27088c,This job is to collect DB performance counters and should run on every 30 min,10/8/2016 10:09,10/8/2016 10:09,PROD_VIM_VCDB
working on PVMSQL04,Success,vmsrvc,Topn past day PROD_VIM_VCDB,Yes,10/23/2017 11:10,69f17311-eb8d-4898-bc11-82fe0b1f092c,This job is to maintain topn processing of daily stats,9/23/2016 12:09,9/23/2016 12:09,PROD_VIM_VCDB
PVMSQL04,Success,vmsrvc,Topn past day PROD_VIM_VCDB,Yes,10/23/2017 11:10,69f17311-eb8d-4898-bc11-82fe0b1f092c,This job is to maintain topn processing of daily stats,9/23/2016 12:09,9/23/2016 12:09,PROD_VIM_VCDB
working on PVMSQL04,Success,vmsrvc,Topn past week INF_VIM_VCDB,Yes,10/23/2017 10:55,4954dcd5-efb3-4c71-a106-91e8d9f63984,This job is to maintain topn processing of weekly stats,10/8/2016 10:09,10/8/2016 10:09,PROD_VIM_VCDB
PVMSQL04,Success,vmsrvc,Topn past week INF_VIM_VCDB,Yes,10/23/2017 10:55,4954dcd5-efb3-4c71-a106-91e8d9f63984,This job is to maintain topn processing of weekly stats,10/8/2016 10:09,10/8/2016 10:09,PROD_VIM_VCDB
working on PVMSQL04,Success,vmsrvc,Past Month stats rollupPROD_VIM_VCDB,Yes,10/23/2017 2:15,6fbf4ee0-5298-47a5-a272-936f965fc62b,This job is to roll up Past Month stats and should run every day,9/23/2016 12:09,9/23/2016 12:09,PROD_VIM_VCDB
PVMSQL04,Success,vmsrvc,Past Month stats rollupPROD_VIM_VCDB,Yes,10/23/2017 2:15,6fbf4ee0-5298-47a5-a272-936f965fc62b,This job is to roll up Past Month stats and should run every day,9/23/2016 12:09,9/23/2016 12:09,PROD_VIM_VCDB
working on PVMSQL04,Success,vmsrvc,Topn past month PROD_VIM_VCDB,Yes,10/23/2017 9:45,ea8740d2-3980-4ebb-a8d9-9739b91ee392,This job is to maintain topn processing of monthly stats,9/23/2016 12:09,9/23/2016 12:09,PROD_VIM_VCDB
PVMSQL04,Success,vmsrvc,Topn past month PROD_VIM_VCDB,Yes,10/23/2017 9:45,ea8740d2-3980-4ebb-a8d9-9739b91ee392,This job is to maintain topn processing of monthly stats,9/23/2016 12:09,9/23/2016 12:09,PROD_VIM_VCDB
working on PVMSQL04,Success,vmsrvc,Topn past day INF_VIM_VCDB,Yes,10/23/2017 11:10,2b87a40e-fe45-40b4-ba81-9878dc7ef7d0,This job is to maintain topn processing of daily stats,10/8/2016 10:09,10/8/2016 10:09,PROD_VIM_VCDB
PVMSQL04,Success,vmsrvc,Topn past day INF_VIM_VCDB,Yes,10/23/2017 11:10,2b87a40e-fe45-40b4-ba81-9878dc7ef7d0,This job is to maintain topn processing of daily stats,10/8/2016 10:09,10/8/2016 10:09,PROD_VIM_VCDB
